InvestorID,CompanyID
2437,92882
2437,9756
2437,46375
2437,75279
2437,94959
2437,65876
2438,79809
2438,84326
2438,59158
2438,21997
2438,35953
2438,90452
2439,77223
2439,54829
2440,17923
2440,78185
2440,86903
2440,4433
2440,19539
2440,43898
2440,82686
2441,60621
2441,73570
2441,28950
2441,92353
2441,96771
2441,42488
2441,49663
2442,43062
2442,60375
2442,94090
2442,59089
2442,93753
2443,97143
2443,74341
2443,52216
2444,75674
2444,26798
2445,69346
2445,60806
2445,12093
2446,27077
2446,48332
2446,99507
2446,88323
2446,17707
2446,84194
2447,83840
2447,58973
2448,45426
2448,1079
2448,73207
2448,5261
2448,57084
2448,1245
2448,7637
2448,68608
2448,20283
2449,1459
2449,68175
2449,17638
2449,20547
2449,43052
2449,87649
2450,83997
2450,15327
2450,81687
2450,80690
2450,96725
2450,35281
2451,7200
2451,69547
2451,65690
2451,91778
2451,82804
2452,10899
2452,95901
2452,8997
2452,25559
2452,48020
2452,61389
2453,14979
2453,19064
2453,87630
2453,35187
2453,82222
2453,38482
2453,63685
2454,19056
2454,74967
2454,69519
2454,90895
2454,70412
2454,59588
2455,86855
2455,15357
2455,98781
2456,34315
2456,47815
2456,66728
2456,24004
2456,81854
2456,89494
2456,15350
2457,92766
2457,71348
2457,81421
2457,85277
2458,48794
2458,1726
2458,51168
2458,52352
2458,18250
2459,21306
2459,590
2459,33222
2459,95945
2460,47845
2461,47681
2461,83817
2461,73196
2462,30937
2462,58040
2462,62838
2462,13885
2462,72689
2462,76175
2462,17680
2463,79642
2464,99996
2464,4344
2464,53019
2464,56913
2464,7204
2464,67827
2464,91124
2464,78710
2465,40091
2465,84423
2466,19532
2466,49363
2466,64813
2467,84979
2467,65762
2467,31104
2468,14734
2468,14308
2468,3692
2469,99894
2469,78184
2469,87087
2469,66014
2469,21928
2469,61113
2469,1108
2469,56458
2470,40325
2470,19293
2470,50761
2470,7686
2470,27833
2470,920
2470,11134
2470,42681
2471,76784
2471,86673
2471,69617
2471,88958
2471,23582
2471,86450
2471,19178
2471,96390
2471,95940
2472,8457
2472,61717
2472,6898
2472,22135
2472,38004
2472,22897
2472,9574
2473,99862
2473,80762
2473,56043
2473,59897
2473,5365
2473,53766
2473,80120
2473,55022
2473,95900
2474,33179
2474,83988
2474,37762
2474,67449
2474,47964
2475,6820
2475,71418
2476,24672
2476,63359
2476,44811
2476,58679
2476,18275
2476,73687
2476,65845
2476,59288
2477,59124
2477,44834
2477,3258
2477,3299
2477,16063
2477,62767
2477,66400
2477,20097
2478,61167
2479,97955
2479,99948
2479,1981
2479,96789
2479,66442
2479,52760
2479,40594
2479,26825
2479,89407
2480,95543
2480,16183
2480,12724
2480,46869
2480,83821
2480,3743
2481,8465
2481,93886
2481,56943
2482,84789
2483,96666
2483,29438
2483,73123
2483,11554
2483,74913
2483,63900
2483,86902
2484,69187
2484,54983
2484,54356
2484,16742
2484,64867
2485,36707
2485,34512
2485,52037
2485,63413
2486,37147
2486,37055
2486,2690
2486,46139
2486,26161
2486,90092
2486,71463
2486,27700
2486,67383
2487,22948
2487,8530
2487,68174
2488,62026
2488,68166
2488,92397
2488,94096
2488,92981
2488,93920
2488,96808
2489,45730
2489,90421
2489,37562
2489,11559
2489,61904
2489,66821
2489,64633
2489,90191
2489,49522
2490,46427
2490,41586
2491,12150
2491,3110
2491,50130
2491,74483
2492,37989
2492,29186
2492,53905
2492,14940
2492,65958
2492,41722
2492,99057
2492,95117
2492,60593
2493,1378
2493,17028
2493,3592
2493,53198
2493,1025
2493,64647
2493,1410
2493,54853
2493,71160
2494,926
2494,98571
2494,32140
2494,46037
2494,18007
2494,78401
2494,38364
2494,46766
2494,33731
2495,44366
2496,31307
2496,3046
2496,41371
2496,40175
2496,21774
2496,88420
2496,77667
2496,34556
2497,78962
2497,54737
2498,40065
2498,64627
2499,16184
2499,20323
2499,11476
2499,29521
2500,74273
2500,24901
2500,66775
2501,53917
2501,18226
2501,11794
2501,24469
2501,32732
2501,92847
2501,87439
2501,77604
2501,47287
2502,97678
2502,20336
2502,75767
2502,43402
2502,1105
2503,43649
2503,58120
2503,59082
2503,7271
2503,79292
2503,4005
2503,1800
2503,58216
2503,32218
2504,6734
2504,74082
2504,42436
2504,70871
2504,78365
2504,95279
2504,69200
2505,63292
2505,31106
2506,1647
2507,69503
2507,37244
2508,44341
2508,80368
2508,12767
2508,51710
2508,10879
2508,97472
2508,54481
2508,16983
2509,81756
2509,56471
2509,27042
2510,27742
2510,6014
2510,54563
2510,90174
2510,63070
2511,75358
2511,45576
2511,78487
2511,73383
2511,97518
2512,6482
2512,82264
2512,15031
2512,72994
2512,53775
2512,13843
2512,57867
2512,51519
2512,93722
2513,13412
2513,5247
2513,79592
2513,95131
2513,66567
2514,38861
2514,56824
2514,65463
2514,59948
2514,13060
2514,68178
2514,62537
2515,24500
2516,15027
2516,45483
2516,38276
2516,67500
2516,405
2516,87228
2516,83054
2517,37527
2517,19041
2518,42786
2518,50926
2518,91325
2518,94216
2519,40401
2519,59723
2519,23193
2519,54855
2519,43098
2519,32342
2519,65437
2519,93575
2519,7866
2520,77282
2520,98564
2520,12246
2520,52707
2520,91787
2520,57127
2520,14792
2520,93202
2520,52645
2521,80497
2522,93912
2523,28145
2523,66319
2523,49244
2523,6628
2523,7917
2523,6035
2524,19867
2525,71708
2526,81200
2526,87785
2526,79852
2526,73503
2526,83011
2526,13903
2526,27524
2527,85125
2527,48465
2527,88265
2527,16371
2528,56822
2528,79353
2528,58735
2528,39914
2528,16976
2529,67109
2530,80018
2530,40289
2530,35886
2530,34170
2530,2441
2530,48692
2530,83807
2530,22918
2531,1464
2531,95967
2531,78035
2531,30563
2531,72473
2531,63186
2531,67566
2531,44626
2531,78143
2532,28097
2532,50412
2532,71934
2532,81768
2532,74595
2533,5178
2534,44378
2535,29978
2535,58264
2536,15397
2536,76806
2536,66186
2536,2064
2536,53705
2536,1017
2536,27036
2536,56035
2536,72611
2537,91989
2537,27203
2537,86827
2537,53854
2537,12221
2537,24119
2537,23989
2537,23691
2538,90603
2538,62546
2538,76199
2539,7919
2539,50407
2539,72466
2539,78888
2539,24937
2540,61351
2540,49148
2541,59386
2541,38320
2541,88841
2541,75728
2541,90706
2541,68771
2541,79069
2542,55255
2542,19593
2542,96458
2542,54888
2542,2952
2543,35912
2543,72659
2543,93098
2543,71919
2543,83122
2543,9849
2543,97925
2543,36509
2544,64809
2544,56077
2544,64919
2544,55014
2544,10059
2544,50241
2545,83630
2545,30427
2545,14870
2545,2262
2545,62318
2545,46755
2545,98565
2545,66597
2545,43700
2546,19931
2546,83752
2546,20209
2546,85238
2546,48317
2546,10246
2546,99895
2546,56736
2547,57760
2547,1202
2547,9635
2548,18053
2548,43739
2548,46181
2548,60743
2548,60216
2548,68078
2548,78068
2549,35143
2549,66470
2549,25122
2549,27931
2549,45114
2549,78185
2549,15819
2550,87152
2550,22260
2551,57332
2552,26805
2552,15369
2553,96459
2553,44041
2553,79477
2553,30613
2554,13901
2555,38666
2555,46139
2555,25062
2555,5327
2555,85185
2555,87314
2555,40739
2555,33332
2555,76902
2556,72750
2556,82763
2556,68474
2556,36251
2556,66799
2556,28379
2556,19093
2557,80287
2557,19076
2557,45040
2557,41815
2558,46747
2558,83131
2559,30988
2559,19477
2559,27249
2559,10630
2559,6706
2559,36275
2559,5624
2560,5075
2560,15118
2560,9714
2560,95570
2560,13815
2560,17502
2560,56210
2560,40079
2561,65346
2561,15902
2561,21262
2561,32955
2561,18563
2561,64588
2561,87400
2561,73991
2562,46779
2563,44023
2564,28658
2564,5963
2564,34119
2564,31269
2565,11707
2565,68466
2565,4997
2565,98740
2565,97189
2566,38888
2566,87638
2566,29785
2566,69084
2566,33100
2566,41340
2566,51323
2566,29118
2567,52278
2567,64544
2567,8742
2567,78002
2568,520
2568,47602
2569,47904
2569,24994
2569,15553
2569,12952
2569,84671
2569,77818
2569,22137
2569,18777
2570,46921
2570,97109
2570,49087
2570,47739
2570,3029
2570,90439
2570,99289
2570,2794
2570,46678
2571,50428
2571,13927
2571,50375
2571,87538
2571,30302
2571,66486
2571,50683
2572,30629
2572,84202
2572,64704
2573,95339
2573,78563
2573,96104
2573,92501
2573,40380
2573,88520
2573,20659
2574,38188
2574,70347
2574,31426
2574,46828
2574,1131
2574,2117
2574,15628
2574,62597
2574,10809
2575,79271
2575,6209
2575,51818
2575,85942
2575,33209
2575,81238
2576,8982
2576,82727
2576,97075
2577,60194
2577,15087
2577,82817
2577,67079
2577,1008
2577,19743
2577,66578
2577,63378
2578,37754
2578,66266
2578,29084
2578,65227
2578,13908
2578,34734
2578,34615
2578,48792
2579,65220
2579,50746
2579,99531
2579,65382
2579,63813
2579,10861
2580,44582
2580,23364
2580,92602
2580,82473
2580,98440
2580,34892
2580,12538
2580,18778
2580,27163
2581,2473
2581,45509
2581,8199
2581,19051
2581,59952
2581,57897
2581,24191
2581,12619
2582,2567
2582,12603
2582,70115
2583,98419
2583,391
2584,60205
2584,19414
2584,83216
2584,98924
2584,99503
2584,37257
2584,24130
2584,95799
2584,87145
2585,68566
2585,65480
2586,40360
2586,24793
2586,48338
2586,12470
2586,79785
2586,96819
2586,47919
2586,33093
2587,85609
2587,32458
2587,96402
2587,30242
2587,55987
2587,64189
2587,44507
2587,58659
2588,86111
2588,7923
2588,38760
2588,69038
2588,86426
2589,8383
2589,62258
2589,65349
2589,98226
2590,10907
2590,82964
2590,60659
2590,48634
2591,26955
2591,74777
2591,7659
2591,51136
2591,86435
2591,77039
2591,52362
2591,22901
2591,1632
2592,29911
2592,4247
2592,36717
2592,14603
2592,29714
2592,66128
2593,60465
2593,51711
2593,36341
2594,17890
2594,11891
2594,47408
2595,2443
2595,83521
2595,19933
2595,99056
2595,94104
2595,12801
2595,42244
2596,25767
2596,23610
2596,45082
2596,61098
2596,91100
2596,61917
2596,90353
2596,35895
2596,20285
2597,94257
2597,98452
2597,58349
2598,37055
2598,41330
2598,23973
2598,38400
2598,61320
2598,5659
2598,35358
2599,66213
2599,23406
2599,99144
2600,72311
2600,91273
2600,53486
2600,92095
2600,64700
2600,22280
2600,46660
2600,79281
2600,37957
2601,77744
2601,37963
2601,45115
2601,88308
2601,80257
2601,96915
2601,13069
2601,12918
2601,63123
2602,38144
2602,58614
2602,99004
2602,98027
2603,75918
2604,94752
2605,99054
2605,96721
2605,3366
2605,11788
2605,6474
2605,51774
2605,27907
2605,64930
2605,91334
2606,70190
2606,32012
2606,73049
2606,70578
2606,86630
2607,78226
2607,65690
2607,94687
2607,56988
2607,57748
2607,8123
2607,35836
2607,16532
2608,85041
2609,88461
2609,29317
2609,70439
2609,52596
2609,14918
2609,65947
2609,81368
2609,99761
2610,12025
2610,22084
2610,20638
2610,48347
2610,90916
2610,77748
2610,55521
2610,9524
2610,76910
2611,10475
2611,70705
2611,91843
2611,17509
2611,47836
2611,75774
2612,67696
2612,36071
2612,30360
2612,1746
2612,70636
2612,32968
2613,69992
2613,80996
2613,61197
2613,29567
2613,19825
2614,22024
2614,31854
2615,20011
2615,60674
2615,22190
2615,29199
2615,75258
2615,49889
2615,6881
2615,84327
2616,84219
2616,16007
2616,48434
2616,12219
2616,77481
2617,33243
2618,3259
2618,25471
2618,68116
2619,3048
2619,90152
2619,40064
2619,21924
2619,84370
2619,30537
2619,30243
2620,50698
2620,72453
2620,34106
2620,10650
2621,15284
2621,40202
2621,62669
2621,40561
2621,97250
2621,37237
2621,20606
2621,27647
2622,89680
2622,87409
2622,24919
2622,55905
2622,25403
2623,37844
2623,19670
2623,21576
2623,18019
2623,49081
2624,77552
2624,63633
2624,90423
2624,74129
2624,52753
2624,12190
2625,56239
2625,83070
2625,84408
2625,58119
2625,67578
2625,26890
2625,70498
2626,1945
2626,16140
2626,28544
2626,2793
2627,10194
2627,30845
2628,12302
2628,96924
2629,83688
2629,59095
2629,81676
2629,73780
2630,69009
2630,34846
2630,9356
2630,31641
2630,87699
2631,60244
2631,45030
2631,10819
2632,13865
2632,88376
2632,11326
2633,92626
2633,28823
2633,90038
2633,83853
2633,96872
2633,35405
2633,26735
2634,97723
2634,45771
2635,31169
2635,7034
2635,29814
2635,26257
2635,23819
2635,92120
2635,77907
2636,49504
2637,72830
2637,65259
2637,54312
2637,91758
2638,93398
2638,89822
2638,41673
2639,79660
2639,92180
2639,48823
2639,54410
2639,77476
2639,23680
2640,24434
2640,69158
2640,69365
2640,14089
2640,94205
2641,28059
2641,53316
2642,97207
2642,70998
2642,46218
2643,54538
2643,51736
2643,25147
2643,94038
2643,69543
2643,37791
2643,35420
2643,85672
2644,11813
2644,42376
2644,17747
2644,60720
2644,40065
2645,89179
2646,25393
2647,26974
2647,4872
2647,88537
2647,1512
2647,16150
2647,73102
2647,49871
2647,10787
2648,11802
2648,95138
2648,72262
2648,35693
2648,42844
2649,89923
2649,24443
2649,2409
2649,64722
2649,10836
2649,91451
2650,47004
2650,89012
2650,62666
2650,58444
2651,73480
2651,13611
2651,51017
2651,68575
2651,59091
2651,91654
2651,61531
2651,69680
2652,11002
2652,38383
2652,3992
2652,19448
2652,88973
2652,49977
2652,95549
2652,23507
2652,15633
2653,19742
2653,1245
2653,84515
2653,75606
2653,21376
2653,9445
2653,24889
2653,90207
2654,53123
2654,97930
2654,34691
2654,59164
2654,88063
2654,46708
2654,65809
2654,60704
2654,44861
2655,19606
2655,61215
2655,29260
2655,42699
2655,35345
2655,64527
2656,12200
2656,63789
2657,61319
2657,55315
2657,74927
2657,70790
2657,3660
2657,47727
2658,90872
2658,52239
2658,47564
2658,18679
2658,61663
2658,52866
2659,66801
2659,19748
2659,16651
2659,21026
2659,98899
2659,50439
2660,95483
2661,87294
2661,78064
2662,8110
2662,11290
2662,56015
2662,2976
2662,63162
2662,21606
2662,90839
2662,3059
2662,40964
2663,12480
2663,94026
2663,42356
2663,34728
2663,99644
2663,83520
2664,99545
2664,67195
2664,45978
2664,55426
2665,39706
2665,86741
2666,44934
2666,44103
2667,75833
2667,24510
2667,15941
2667,32997
2668,49370
2668,2817
2668,71168
2668,53552
2668,82986
2669,2770
2669,88894
2669,3187
2669,81470
2669,85917
2669,50129
2669,65287
2670,95689
2670,47060
2670,63134
2670,80497
2670,44094
2670,59234
2670,90866
2671,47436
2671,89459
2671,65210
2671,19275
2671,82658
2671,90700
2671,15990
2671,94891
2672,31871
2672,2899
2673,96714
2674,87015
2674,27108
2674,28319
2674,91484
2674,2092
2675,62895
2675,35855
2675,68454
2675,91451
2676,26863
2676,42429
2676,35644
2676,48773
2676,12347
2676,72585
2676,24079
2676,68897
2676,7901
2677,60640
2677,6655
2677,93521
2677,82536
2677,19837
2678,19421
2678,30278
2679,20988
2679,8159
2679,90014
2679,21748
2679,79681
2679,54775
2679,85410
2679,32286
2679,86559
2680,95400
2680,65012
2680,12001
2681,30662
2681,91523
2681,18832
2681,70347
2681,60939
2681,18448
2681,17729
2681,18814
2681,70103
2682,17277
2682,62291
2683,12463
2683,94099
2683,51748
2683,8880
2683,38289
2683,22831
2683,73711
2683,15436
2684,50512
2684,32441
2684,10940
2685,3836
2685,64704
2685,78160
2685,90199
2685,18035
2685,23617
2685,83876
2685,20869
2685,59110
2686,48653
2686,58350
2686,35443
2687,61536
2687,48467
2687,54624
2687,81873
2687,78853
2687,3649
2687,91928
2687,79356
2688,24676
2688,86753
2688,24014
2688,21082
2688,73819
2688,42440
2689,21624
2689,41919
2689,27559
2689,93158
2689,49396
2689,97726
2689,96450
2689,25791
2690,61304
2690,2459
2690,192
2690,88554
2690,15895
2691,46056
2691,24499
2691,96200
2692,92593
2692,68666
2692,70796
2692,38707
2692,99883
2692,98795
2693,49924
2693,1819
2694,67055
2694,34031
2694,73838
2694,77374
2694,74134
2694,95214
2694,60604
2695,61646
2695,88655
2695,17349
2695,20125
2696,33134
2696,40412
2696,37029
2697,15352
2698,42041
2698,39187
2698,89135
2698,47792
2698,91101
2698,96340
2698,18301
2698,41114
2698,89494
2699,64114
2699,93581
2700,20039
2700,69216
2700,7248
2700,63052
2701,99753
2701,18480
2701,56795
2701,16796
2701,46608
2702,1536
2702,26557
2702,30388
2702,80225
2703,30153
2703,45832
2703,30893
2703,92547
2703,28557
2703,64757
2704,93109
2704,76567
2704,38131
2704,435
2704,91992
2705,26310
2705,54981
2706,43554
2706,34637
2706,65798
2706,71938
2706,6577
2706,88631
2706,41009
2707,66163
2707,52560
2707,6836
2707,97129
2707,14404
2707,89385
2707,41773
2707,97302
2707,26549
2708,36465
2708,75669
2708,85779
2708,36507
2708,64079
2708,41694
2708,3040
2708,24749
2709,88278
2709,24685
2709,43366
2709,54765
2709,11091
2709,4352
2709,61689
2710,70364
2710,26863
2710,48457
2710,99334
2710,26532
2710,64114
2710,11503
2710,6527
2711,70482
2711,84259
2711,62944
2711,10103
2711,658
2711,25233
2711,392
2711,4704
2711,65
2712,74749
2712,83710
2712,12880
2712,15620
2712,86111
2712,85588
2712,73613
2712,6494
2713,76548
2713,48346
2713,87840
2713,25112
2713,13415
2714,33102
2715,47867
2715,51830
2715,49574
2715,48929
2715,24743
2715,6897
2716,21781
2716,59267
2716,13755
2716,97146
2716,97783
2716,67578
2717,37311
2717,28905
2717,31112
2717,60921
2717,72768
2718,25730
2718,31062
2718,63976
2718,86981
2718,76372
2719,77341
2719,14008
2719,24897
2719,99010
2720,26184
2720,89504
2720,6490
2720,63698
2720,25086
2720,56196
2720,50301
2720,44585
2721,53980
2721,91780
2721,40606
2722,62222
2722,677
2722,94363
2722,43308
2722,86962
2722,42865
2723,9284
2723,22609
2723,14217
2723,32650
2723,44098
2723,1093
2723,98601
2723,83106
2723,83283
2724,92192
2724,3572
2724,39226
2724,99552
2724,18150
2725,72509
2725,3389
2725,79350
2725,93859
2725,51376
2726,67803
2726,99236
2726,47528
2726,15054
2727,62143
2728,45586
2728,31634
2728,43439
2728,80872
2728,55069
2728,70465
2728,28157
2728,9734
2728,74084
2729,54817
2729,45338
2729,31563
2729,74445
2729,22395
2729,96167
2729,72115
2730,27334
2730,76045
2730,9999
2731,18372
2731,22245
2731,19390
2731,37578
2731,98364
2731,30949
2731,23768
2731,76038
2732,48681
2732,94087
2732,40324
2732,73484
2732,1254
2732,46675
2732,50230
2732,52264
2733,9259
2733,46972
2733,79800
2733,28042
2733,31728
2734,40263
2734,17248
2734,14127
2734,27298
2735,28803
2735,26201
2735,71699
2736,48616
2736,60917
2736,90259
2736,45098
2736,33046
2736,72162
2736,42337
2737,51964
2737,65065
2737,30299
2737,3287
2737,7314
2737,16852
2737,85563
2737,52340
2738,88657
2738,94471
2738,49646
2739,19209
2739,66139
2739,55284
2739,58293
2739,40031
2739,67361
2739,30476
2739,73571
2740,57764
2740,45772
2741,17200
2741,10311
2741,38085
2741,18541
2741,6521
2741,66671
2741,38461
2742,98369
2742,37456
2742,33550
2742,20357
2742,6822
2743,42722
2743,38368
2743,99970
2743,65693
2743,2764
2743,43680
2743,94889
2743,16093
2743,74932
2744,88021
2744,49913
2744,64887
2744,41610
2744,19684
2744,46490
2744,96433
2744,25239
2745,37619
2745,11917
2745,67927
2745,60217
2746,20697
2746,34781
2746,10552
2746,13511
2747,478
2747,60132
2747,69671
2747,89376
2747,84417
2747,79808
2747,81722
2747,41334
2747,37617
2748,48875
2748,2920
2748,43065
2748,13367
2748,74608
2748,34580
2748,30637
2749,44267
2749,59980
2749,56600
2749,64517
2750,50668
2750,99828
2750,5535
2750,38225
2750,7315
2750,11682
2750,21821
2750,3791
2751,38839
2751,14713
2751,75108
2751,67763
2751,6466
2751,15263
2751,45573
2752,11721
2752,57282
2752,26549
2753,6030
2753,18661
2753,34190
2753,4058
2753,2863
2753,54086
2754,98356
2754,34483
2754,64142
2754,24404
2755,32900
2755,11129
2756,8873
2756,99474
2756,97246
2756,39634
2756,88167
2757,15088
2757,41610
2757,91079
2757,76483
2757,14804
2757,66149
2758,2459
2758,82439
2758,63773
2758,17941
2758,40143
2758,40297
2758,78543
2758,56419
2758,79198
2759,38965
2759,9933
2759,87140
2759,93715
2760,31437
2760,80879
2761,69587
2761,56445
2761,30476
2761,56942
2761,90318
2761,29846
2761,85859
2762,55201
2762,6017
2762,75519
2762,84632
2762,20347
2762,33550
2762,82956
2763,52573
2763,41254
2763,79698
2763,86657
2763,55872
2763,77478
2763,55499
2764,44849
2764,14392
2764,95044
2764,22097
2764,34514
2764,73956
2765,28862
2765,66790
2765,92990
2765,3726
2765,7443
2765,76212
2765,99766
2765,92522
2765,25927
2766,18601
2766,32701
2766,25790
2766,80593
2766,63429
2766,65044
2766,48128
2766,51219
2767,8526
2767,36975
2767,67991
2768,38476
2768,10107
2768,31535
2768,58868
2768,55655
2769,20510
2769,47689
2769,82468
2769,58967
2769,11762
2770,20434
2771,51485
2771,14247
2771,98316
2771,37449
2771,27743
2772,55093
2772,6320
2772,68821
2772,47201
2772,68504
2772,8921
2772,69957
2773,68900
2773,48875
2773,84504
2773,55469
2774,6155
2774,89933
2774,55777
2774,12769
2774,46935
2774,94492
2774,54917
2774,54358
2775,58463
2775,81204
2775,13417
2775,41298
2775,50935
2775,55151
2775,6368
2775,91015
2775,66984
2776,36658
2776,75529
2777,9269
2777,22705
2778,52413
2778,14301
2778,17159
2778,10541
2778,55803
2778,3163
2778,69826
2778,79646
2779,63878
2779,57927
2779,97683
2780,50021
2780,67848
2780,72146
2781,67654
2781,16191
2781,86603
2781,33340
2781,88241
2781,18423
2781,12474
2781,51304
2782,41760
2782,3780
2782,77891
2783,34313
2783,20108
2784,75220
2784,18360
2784,892
2784,86110
2784,46788
2785,92885
2785,32561
2785,34711
2785,78357
2786,58470
2786,91872
2786,89191
2786,45530
2786,92699
2787,23393
2787,67915
2787,53845
2788,82583
2789,73522
2789,72789
2789,38577
2790,83883
2790,11280
2790,33100
2790,99665
2790,25642
2790,14976
2790,3341
2791,60379
2791,89828
2791,13324
2791,56146
2791,81087
2792,67485
2792,92066
2792,12120
2793,40431
2794,4978
2794,79622
2794,94866
2794,60988
2795,89612
2795,27704
2795,17571
2795,24277
2795,24529
2796,12569
2796,16912
2797,16276
2797,31850
2797,62685
2797,21297
2797,62224
2798,70218
2798,35970
2798,39478
2798,29293
2798,80918
2798,42552
2798,62756
2798,1929
2799,98645
2799,15857
2800,49857
2800,93628
2800,415
2800,80509
2800,83622
2800,8074
2801,37739
2802,26119
2803,92907
2803,82715
2804,50432
2804,42673
2804,96511
2804,1629
2804,48948
2804,54623
2804,68403
2804,6743
2804,48318
2805,7544
2805,66642
2805,32331
2806,5871
2806,14294
2806,28244
2807,80735
2807,12907
2807,14615
2808,80285
2808,51657
2808,44072
2808,46682
2808,46860
2808,55696
2808,73871
2809,62107
2809,40779
2809,77006
2810,74672
2810,45542
2810,92630
2810,33347
2811,82038
2811,98237
2812,97414
2813,68669
2813,53757
2813,97244
2813,69027
2813,718
2813,10397
2813,58247
2813,53157
2814,58996
2814,14616
2814,6880
2814,25543
2814,6399
2814,85686
2814,46827
2815,56202
2815,21965
2816,72597
2816,84462
2816,72497
2816,17443
2816,40355
2817,56418
2817,82767
2817,27816
2817,28772
2818,94072
2819,54362
2819,90142
2819,50895
2819,39897
2819,10603
2819,34299
2819,39659
2819,34167
2820,33323
2820,40886
2820,52094
2820,471
2820,35682
2820,2727
2820,54500
2820,73779
2820,25864
2821,88150
2821,28165
2821,30044
2821,28605
2821,74384
2821,81751
2821,71200
2822,21436
2823,13167
2824,20963
2824,25063
2824,55080
2824,19863
2824,36214
2825,64789
2825,39948
2825,66987
2825,27254
2825,17306
2825,71599
2826,11981
2826,17563
2827,41747
2827,51491
2827,32225
2827,98064
2827,95004
2827,99280
2827,30527
2827,33357
2827,49975
2828,58417
2828,2606
2828,98031
2829,44369
2830,23424
2830,24817
2830,56854
2830,10677
2830,57056
2831,32558
2831,31765
2831,67629
2831,63751
2831,46428
2831,15883
2832,54914
2832,72768
2832,75185
2833,40138
2833,57031
2833,55248
2833,1467
2833,97392
2833,67196
2834,74011
2835,53077
2835,55610
2836,5849
2837,29760
2837,93173
2837,48579
2837,46523
2837,84495
2838,5637
2838,63659
2838,37252
2838,67627
2838,35205
2838,33351
2838,26802
2839,15116
2839,44106
2839,77367
2839,57327
2839,64597
2839,42094
2839,81355
2839,22931
2839,67697
2840,89714
2840,82297
2840,86189
2840,8269
2840,53129
2841,87176
2841,84461
2841,29415
2841,83131
2841,2251
2842,97634
2842,92772
2842,9052
2842,6250
2842,83717
2842,8169
2843,75244
2843,54421
2843,25430
2844,8664
2844,24096
2844,73826
2844,24527
2844,41868
2844,48273
2845,46657
2845,18162
2845,90555
2845,18007
2846,2682
2846,86124
2846,33185
2847,27333
2847,66413
2847,72551
2847,59462
2847,52442
2847,70166
2848,68540
2848,49885
2848,84930
2848,25184
2848,82899
2848,24307
2848,33054
2848,48857
2849,63445
2849,15885
2850,79992
2850,50680
2850,12243
2850,2164
2851,82041
2851,27927
2851,71726
2851,37466
2851,6141
2852,55051
2852,41191
2852,95866
2852,64128
2852,78469
2852,70093
2852,86393
2852,51713
2852,44872
2853,89810
2854,1830
2854,72129
2854,25786
2854,34831
2854,2801
2854,5415
2855,87414
2856,53260
2856,59357
2856,53654
2857,63835
2857,98818
2857,56939
2857,5945
2857,70726
2858,76447
2858,56782
2858,76419
2858,55213
2858,53318
2859,41463
2859,93771
2859,35425
2859,93232
2859,98885
2859,59752
2859,60245
2859,66312
2860,67417
2860,76091
2860,39210
2860,17363
2861,19358
2861,11239
2861,6464
2861,1427
2861,85887
2861,96860
2861,75044
2862,59784
2862,89826
2862,88925
2862,52003
2862,90275
2863,17922
2863,91905
2863,79763
2863,83465
2863,97933
2863,70359
2863,71048
2863,83487
2863,68400
2864,49528
2864,80857
2864,39338
2864,71759
2864,44206
2864,82833
2864,45264
2864,15323
2864,62269
2865,91928
2865,67777
2865,90109
2865,30404
2865,47525
2865,12229
2866,2964
2866,48692
2866,96470
2866,3210
2866,63243
2866,99682
2866,47687
2867,68771
2867,54326
2867,4851
2867,2470
2867,42675
2867,65570
2868,69894
2868,26981
2869,56235
2869,66464
2869,19231
2869,71391
2869,94859
2870,82472
2870,38137
2870,13338
2870,98585
2871,57553
2871,63920
2872,2629
2872,67573
2873,7694
2874,41497
2874,69779
2874,86956
2874,30025
2874,30342
2874,72535
2875,99123
2875,466
2875,56959
2875,3410
2876,15514
2876,3594
2877,60797
2877,38766
2877,86048
2877,96031
2877,65245
2877,20207
2878,19799
2878,20797
2878,61445
2878,51943
2878,65834
2878,80459
2878,21427
2878,23381
2879,24983
2879,76729
2879,61171
2879,77656
2879,62310
2879,35073
2880,81306
2880,30163
2880,67347
2880,64270
2880,90216
2880,25291
2881,85455
2881,23832
2881,58815
2881,26640
2881,29578
2881,97858
2881,42678
2882,69067
2882,92829
2882,64545
2882,81132
2883,27690
2883,80044
2884,74212
2884,85143
2884,77548
2884,2193
2884,27016
2884,96882
2884,59533
2885,7586
2885,94739
2885,87080
2885,84662
2885,74944
2885,92801
2886,80522
2886,96898
2886,66681
2886,25851
2886,68922
2886,57900
2886,11442
2886,83260
2886,68719
2887,87683
2887,28966
2887,76817
2887,15932
2887,20504
2887,76464
2888,10129
2889,58209
2889,61997
2889,22584
2889,46203
2889,41968
2889,53028
2890,71185
2890,37160
2890,37975
2890,90043
2890,19025
2890,9588
2890,68421
2890,54808
2891,40810
2891,99193
2891,38319
2891,75969
2891,78432
2892,5531
2892,21793
2892,39892
2892,67005
2892,47491
2892,18115
2892,85550
2893,93732
2893,41010
2893,81471
2893,62118
2893,19297
2893,2660
2893,15735
2893,94084
2894,1981
2894,81963
2894,56736
2894,1987
2895,72615
2895,19288
2895,45168
2895,48032
2895,32807
2895,63237
2895,72601
2895,75400
2895,30267
2896,46436
2896,7039
2896,36394
2896,2876
